Date, Time, mavlink_terrain_report_t.current_height, mavlink_gps_raw_int_t.lat, mavlink_gps_raw_int_t.lon, mavlink_attitude_t.yaw, mavlink_attitude_t.roll, mavlink_attitude_t.pitch
9/17/2018, 4:45:14 , -90.93825, 492573669, -1232431339, -0.9458292, 2.972592, -0.02331097
9/17/2018, 4:45:14 , -90.81459, 492573669, -1232431339, -0.9458292, 2.972592, -0.02331097
9/17/2018, 4:45:16 , -90.81459, 492573669, -1232431339, -3.008372, 2.930355, 0.185869
9/17/2018, 4:45:16 , -90.81459, 492573680, -1232431307, -3.008372, 2.930355, 0.185869
9/17/2018, 4:45:16 , -90.92672, 492573680, -1232431307, -3.008372, 2.930355, 0.185869
9/17/2018, 4:45:16 , -90.92672, 492573680, -1232431307, 1.286513, 2.864121, 0.08185471
9/17/2018, 4:45:16 , -90.92672, 492573669, -1232431319, 1.286513, 2.864121, 0.08185471
9/17/2018, 4:45:16 , -90.92672, 492573669, -1232431319, -0.2424665, 3.017238, -0.0384262
9/17/2018, 4:45:16 , -90.96532, 492573669, -1232431319, -0.2424665, 3.017238, -0.0384262
9/17/2018, 4:45:16 , -90.96532, 492573669, -1232431319, -1.984231, 3.06484, 0.04534144
9/17/2018, 4:45:16 , -90.96532, 492573690, -1232431294, -1.984231, 3.06484, 0.04534144
9/17/2018, 4:45:17 , -90.788, 492573690, -1232431294, -1.984231, 3.06484, 0.04534144
9/17/2018, 4:45:18 , -90.788, 492573690, -1232431294, 2.635276, 2.954436, 0.09671744
9/17/2018, 4:45:18 , -90.788, 492573690, -1232431294, 1.188572, 2.88659, -0.08859789
9/17/2018, 4:45:18 , -90.788, 492573704, -1232431276, 1.188572, 2.88659, -0.08859789
9/17/2018, 4:45:18 , -90.95985, 492573704, -1232431276, 1.188572, 2.88659, -0.08859789
9/17/2018, 4:45:18 , -90.95985, 492573704, -1232431276, -0.009418285, 2.903669, -0.05597295
9/17/2018, 4:45:18 , -90.95985, 492573700, -1232431290, -0.009418285, 2.903669, -0.05597295
9/17/2018, 4:45:18 , -90.849, 492573700, -1232431290, -0.009418285, 2.903669, -0.05597295
9/17/2018, 4:45:18 , -90.849, 492573700, -1232431290, -2.050337, 2.892042, -0.02780156
9/17/2018, 4:45:19 , -90.849, 492573700, -1232431290, 2.499488, 2.737371, -0.02104611
9/17/2018, 4:45:19 , -90.849, 492573665, -1232431289, 2.499488, 2.737371, -0.02104611
9/17/2018, 4:45:19 , -90.9561, 492573665, -1232431289, 2.499488, 2.737371, -0.02104611
9/17/2018, 4:45:19 , -90.9561, 492573665, -1232431289, 1.077053, 2.814837, -0.07435466
